Account Name,Adjusted Cost,Adjusted Proceeds,Avg Buy Price,Avg Sell Price,Exit Efficiency,Best Exit,Best Exit Price,Best Exit Time,Close Date,Close Time,Commission,Duration,Emotions & Habits,Entry Price,Executions,Exit Price,Gross P&L,Trade Risk,Initial Target,Instrument,Spread Type,Market Context,Mistakes,Net P&L,Net ROI,Open Date,Open Time,Outcomes & Learnings,Pips,Reward Ratio,Points,Position MAE,Position MFE,Price MAE,Price MFE,Realized RR,Return Per Pip,Reviewed,Sector,Setups,Side,Status,Playbook,Symbol,Ticks Value,Ticks Per Contract,Fee,Swap,Trade Type,Rating,Quantity,Zella Score
JPATrades,1431.0,1494.0,4.77,4.98,,,,,2025-10-29,09:57:47 EDT,0.0,314.209,"",4.77,3,4.98,63.0,0.0,0.0,2025-11-03 690 CALL,single,"","",63.0,0.04402516,2025-10-29,09:52:33 EDT,"",,,,-12.0,69.0,4.73,5.0,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,3.0,91.30434783
JPATrades,575.0,650.0,5.75,6.5,33.33,225.0,8.0,2025-10-28 13:00:00 UTC,2025-10-29,11:06:45 EDT,0.0,176827.102,"",5.75,2,6.5,75.0,0.0,0.0,2025-10-31 144 CALL,single,"","",75.0,0.13043478,2025-10-27,09:59:38 EDT,"",,,,-319.3,225.0,2.557,8.0,,,false,"","",long,Win,"",OKLO,,,0.0,0.0,"",,1.0,33.33333333
JPATrades,173.0,175.0,1.73,1.75,8.73,22.9,1.959,2025-10-29 17:32:00 UTC,2025-10-29,14:00:05 EDT,0.0,5279.219,"",1.73,2,1.75,2.0,0.0,0.0,2025-10-31 350 CALL,single,"","",2.0,0.01156069,2025-10-29,12:32:06 EDT,"",,,,-16.1,22.9,1.569,1.959,,,false,"","",long,Win,"",ADBE,,,0.0,0.0,"",,1.0,8.73362445
JPATrades,437.0,618.0,2.185,3.09,95.31,189.9,3.269,2025-10-29 18:00:00 UTC,2025-10-29,14:01:19 EDT,0.0,95864.594,"",2.46,4,3.18,181.0,0.0,0.0,2025-10-31 250 CALL,single,"","",181.0,0.41418764,2025-10-28,11:23:34 EDT,"",,,,-66.0,189.9,1.563,3.269,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,2.0,95.3133228
JPATrades,1540.0,1900.0,15.4,19.0,50.61,711.3,22.513,2025-10-29 17:00:00 UTC,2025-10-29,15:07:08 EDT,0.0,624890.094,"",15.4,2,19.0,360.0,0.0,0.0,2025-11-07 136 CALL,single,"","",360.0,0.23376623,2025-10-22,09:32:18 EDT,"",,,,-895.0,711.3,6.45,22.513,,,false,"","",long,Win,"",OKLO,,,0.0,0.0,"",,1.0,50.61155631
JPATrades,695.0,815.0,6.95,8.15,60.15,199.5,8.945,2025-10-29 13:00:00 UTC,2025-10-29,15:23:40 EDT,0.0,106576.571,"",6.95,2,8.15,120.0,0.0,0.0,2025-11-07 280 CALL,single,"","",120.0,0.17266187,2025-10-28,09:47:24 EDT,"",,,,-117.0,199.5,5.78,8.945,,,false,"","",long,Win,"",AMD,,,0.0,0.0,"",,1.0,60.15037594
JPATrades,690.0,1665.0,3.45,8.325,105.86,921.0,10.11,2025-10-30 13:00:00 UTC,2025-10-30,09:30:07 EDT,0.0,258236.094,"",3.4,4,10.65,975.0,0.0,0.0,2025-11-07 285 CALL,single,"","",975.0,1.41304348,2025-10-27,09:46:11 EDT,"",,,,34.0,921.0,3.74,10.11,,,false,"","",long,Win,"",GOOG,,,0.0,0.0,"",,2.0,106.08793687
JPATrades,415.0,500.0,4.15,5.0,122.83,69.2,4.842,2025-10-30 14:07:00 UTC,2025-10-30,09:51:08 EDT,0.0,819.817,"",4.15,2,5.0,85.0,0.0,0.0,2025-11-07 205 CALL,single,"","",85.0,0.20481928,2025-10-30,09:37:28 EDT,"",,,,-20.0,95.5,3.95,5.105,,,false,"","",long,Win,"",NVDA,,,0.0,0.0,"",,1.0,89.0052356
JPATrades,564.0,794.0,2.82,3.97,93.16,246.9,4.389,2025-10-30 19:59:00 UTC,2025-10-30,15:22:30 EDT,0.0,14188.141,"",2.82,3,4.22,230.0,0.0,0.0,2025-11-07 247 PUT,single,"","",230.0,0.40780142,2025-10-30,11:26:01 EDT,"",,,,0.6,234.9,2.823,4.269,,,false,"","",short,Win,"",IWM,,,0.0,0.0,"",,2.0,97.90866411
JPATrades,810.0,1765.0,4.05,8.825,99.96,955.4,13.704,2025-10-31 13:00:00 UTC,2025-10-31,09:30:05 EDT,0.0,690147.039,"",3.5,4,13.7,955.0,0.0,0.0,2025-11-14 240 CALL,single,"","",955.0,1.17901235,2025-10-23,09:47:38 EDT,"",,,,-40.0,955.4,3.1,13.704,,,false,"","",long,Win,"",AMZN,,,0.0,0.0,"",,2.0,99.95813272
JPATrades,602.0,245.0,3.01,1.225,,,,,2025-10-31,09:56:29 EDT,0.0,605986.17,"",3.5,4,1.3,-357.0,0.0,0.0,2025-10-31 43 CALL,single,"","",-357.0,-0.59302326,2025-10-24,09:36:43 EDT,"",,,,-466.0,0.0,0.21,2.69,,,false,"","",long,Loss,"",RGTI,,,0.0,0.0,"",,2.0,-76.60944206
JPATrades,850.0,1235.0,8.5,12.35,95.42,403.5,12.535,2025-10-31 14:00:00 UTC,2025-10-31,10:05:22 EDT,0.0,88385.232,"",8.5,2,12.35,385.0,0.0,0.0,2025-11-21 285 PUT,single,"","",385.0,0.45294118,2025-10-30,09:32:17 EDT,"",,,,-155.0,403.5,6.95,12.535,,,false,"","",short,Win,"",GOOG,,,0.0,0.0,"",,1.0,95.41511772
JPATrades,4408.8,4829.0,4.008,4.39,41.5,1012.0,6.24,2025-10-29 11:00:00 UTC,2025-10-31,10:08:06 EDT,0.0,261329.602,"",4.22,16,0.32,420.0,0.0,0.0,2025-10-31 687 CALL,single,"","",420.0,0.0952597,2025-10-28,09:32:36 EDT,"",,,,-2754.5,612.0,0.165,6.24,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,11.0,68.62745098
JPATrades,725.0,3.0,7.25,0.03,,,,,2025-10-31,11:41:08 EDT,0.0,87646.779,"",7.25,2,0.03,-722.0,0.0,0.0,2025-10-31 805 CALL,single,"","",-722.0,-0.99586207,2025-10-30,11:20:21 EDT,"",,,,-722.5,0.0,0.025,4.45,,,false,"","",long,Loss,"",GS,,,0.0,0.0,"",,1.0,-99.93079585
JPATrades,513.0,651.0,5.13,6.51,52.57,262.5,7.755,2025-10-31 17:20:00 UTC,2025-10-31,12:12:29 EDT,0.0,6745.551,"",5.13,2,6.51,138.0,0.0,0.0,2025-11-07 684 PUT,single,"","",138.0,0.26900585,2025-10-31,10:20:04 EDT,"",,,,-70.4,175.3,4.426,6.883,,,false,"","",short,Win,"",SPY,,,0.0,0.0,"",,1.0,78.72219053
JPATrades,380.0,71.0,3.8,0.71,,18.0,3.98,2025-10-28 14:00:00 UTC,2025-10-31,13:40:05 EDT,0.0,773059.165,"",3.8,2,0.71,-309.0,0.0,0.0,2025-11-07 525 CALL,single,"","",-309.0,-0.81315789,2025-10-22,14:55:45 EDT,"",,,,-316.1,18.0,0.639,3.98,,,false,"","",long,Loss,"",TSLA,,,0.0,0.0,"",,1.0,-97.75387536
JPATrades,350.0,50.0,3.5,0.5,,7650.0,80.0,2025-10-31 13:00:00 UTC,2025-10-31,13:40:15 EDT,0.0,360389.973,"",3.5,2,0.5,-300.0,0.0,0.0,2025-11-07 570 CALL,single,"","",-300.0,-0.85714286,2025-10-27,09:33:45 EDT,"",,,,-322.3,7650.0,0.277,80.0,,,false,"","",long,Loss,"",ISRG,,,0.0,0.0,"",,1.0,-93.08098045
JPATrades,5926.2,1518.9,0.714,0.183,,,,,2025-10-31,13:53:28 EDT,0.0,186416.803,"",5.25,31,0.19,-4411.0,0.0,0.0,2025-11-03 689 CALL,single,"","",-4411.0,-0.74409582,2025-10-29,10:06:31 EDT,"",,,,-2418.0,0.0,0.145,4.65,,,false,"","",long,Loss,"",SPY,,,0.0,0.0,"",,83.0,-182.42349049
JPATrades,423.0,0.0,1.41,0.0,,15.0,1.46,2025-10-28 18:00:00 UTC,2025-10-31,16:17:48 EDT,0.0,279392.141351,"",1.41,2,0.0,-423.0,0.0,0.0,2025-10-31 300 CALL,single,"","",-423.0,-1.0,2025-10-28,10:41:16 EDT,"",,,,-420.0,15.0,0.01,1.46,,,false,"","",long,Loss,"",ORCL,,,0.0,0.0,"",,3.0,-100.71428571
JPATrades,223.0,0.0,0.223,0.0,,9777.0,10.0,2025-10-31 11:00:00 UTC,2025-10-31,16:17:48 EDT,0.0,366158.576135,"",1.42,6,0.0,-223.0,0.0,0.0,2025-10-31 200 CALL,single,"","",-223.0,-1.0,2025-10-27,10:35:10 EDT,"",,,,-213.0,9777.0,0.01,10.0,,,false,"","",long,Loss,"",ARM,,,0.0,0.0,"",,10.0,-104.69483568
JPATrades,617.0,0.0,3.085,0.0,,,,,2025-10-31,16:17:48 EDT,0.0,704868.863626,"",5.15,3,0.0,-617.0,0.0,0.0,2025-10-31 305 CALL,single,"","",-617.0,-1.0,2025-10-23,12:30:00 EDT,"",,,,,,,,,,false,"","",long,Loss,"",MSTR,,,0.0,0.0,"",,2.0,
JPATrades,676.8,0.0,1.128,0.0,,,,,2025-10-31,16:17:48 EDT,0.0,782549.594931,"",3.48,7,0.0,-677.0,0.0,0.0,2025-10-31 500 CALL,single,"","",-677.0,-1.0,2025-10-22,14:55:19 EDT,"",,,,-671.0,10.0,0.01,3.05,,,false,"","",long,Loss,"",TSLA,,,0.0,0.0,"",,6.0,-100.89418778
JPATrades,500.0,535.0,5.0,5.35,53.85,65.0,5.65,2025-10-31 20:00:00 UTC,2025-11-03,09:30:19 EST,0.0,252644.719,"",5.0,2,5.35,35.0,0.0,0.0,2025-11-14 370 CALL,single,"","",35.0,0.07,2025-10-31,12:19:35 EDT,"",,,,5.4,146.4,5.054,6.464,,,false,"","",long,Win,"",GLD,,,0.0,0.0,"",,1.0,20.9929078
JPATrades,232.0,540.0,2.32,5.4,70.9,434.4,6.664,2025-11-03 11:00:00 UTC,2025-11-03,09:31:54 EST,0.0,255518.651,"",2.32,2,5.4,308.0,0.0,0.0,2025-11-07 255 CALL,single,"","",308.0,1.32758621,2025-10-31,11:33:16 EDT,"",,,,183.7,434.4,4.157,6.664,,,false,"","",long,Win,"",AMZN,,,0.0,0.0,"",,1.0,49.58117272
JPATrades,5455.8,7139.3,7.794,10.199,107.73,1562.3,9.043,2025-11-04 15:00:00 UTC,2025-11-04,09:30:17 EST,0.0,435519.498,"",10.16,10,10.25,1683.0,0.0,0.0,2025-11-21 190 PUT,single,"","",1683.0,0.30846774,2025-10-30,09:31:37 EDT,"",,,,-541.0,1040.9,6.4,11.673,,,false,"","",short,Win,"",PLTR,,,0.0,0.0,"",,7.0,161.68700163
JPATrades,365.0,625.0,3.65,6.25,86.55,300.4,6.654,2025-11-04 14:00:00 UTC,2025-11-04,09:30:30 EST,0.0,73526.576,"",3.65,2,6.25,260.0,0.0,0.0,2025-11-21 195 PUT,single,"","",260.0,0.71232877,2025-11-03,13:05:03 EST,"",,,,27.0,300.4,3.92,6.654,,,false,"","",short,Win,"",NVDA,,,0.0,0.0,"",,1.0,85.22311631
JPATrades,93.0,57.0,0.93,0.57,,29.0,1.22,2025-11-04 18:00:00 UTC,2025-11-05,09:31:45 EST,0.0,74098.928,"",0.93,2,0.57,-36.0,0.0,0.0,2025-11-05 670 PUT,single,"","",-36.0,-0.38709677,2025-11-04,12:56:46 EST,"",,,,-73.2,29.0,0.198,1.22,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,1.0,-49.18032787
JPATrades,312.0,305.0,3.12,3.05,,55.3,3.673,2025-11-06 17:26:00 UTC,2025-11-06,13:14:30 EST,0.0,3494.87,"",3.12,2,3.05,-7.0,0.0,0.0,2025-11-07 610 PUT,single,"","",-7.0,-0.0224359,2025-11-06,12:16:15 EST,"",,,,-116.2,55.3,1.958,3.673,,,false,"","",short,Loss,"",QQQ,,,0.0,0.0,"",,1.0,-6.02409639
JPATrades,215.0,260.0,2.15,2.6,35.74,125.9,3.409,2025-11-07 18:23:00 UTC,2025-11-07,13:24:31 EST,0.0,3045.259,"",2.15,2,2.6,45.0,0.0,0.0,2025-11-07 6700 CALL,single,"","",45.0,0.20930233,2025-11-07,12:33:46 EST,"",,,,-132.5,125.9,0.825,3.409,,,false,"","",long,Win,"",SPXW,,,0.0,0.0,"",,1.0,35.7426529
JPATrades,97.0,148.0,0.97,1.48,22.29,228.8,3.258,2025-11-10 18:32:00 UTC,2025-11-10,12:04:33 EST,0.0,1908.051,"",0.97,2,1.48,51.0,0.0,0.0,2025-11-10 619 CALL,single,"","",51.0,0.5257732,2025-11-10,11:32:45 EST,"",,,,-32.9,51.5,0.641,1.485,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,1.0,99.02912621
JPATrades,273.0,350.0,2.73,3.5,31.77,242.4,5.154,2025-11-10 18:35:00 UTC,2025-11-10,12:05:56 EST,0.0,1809.784,"",2.73,2,3.5,77.0,0.0,0.0,2025-11-11 618 CALL,single,"","",77.0,0.28205128,2025-11-10,11:35:46 EST,"",,,,-28.7,90.5,2.443,3.635,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,1.0,85.08287293
JPATrades,972.0,970.0,9.72,9.7,,133.0,11.05,2025-11-05 18:00:00 UTC,2025-11-12,10:47:06 EST,0.0,695680.981,"",9.72,2,9.7,-2.0,0.0,0.0,2025-11-28 270 CALL,single,"","",-2.0,-0.00205761,2025-11-04,09:32:25 EST,"",,,,-752.0,133.0,2.2,11.05,,,false,"","",long,Loss,"",AMD,,,0.0,0.0,"",,1.0,-0.26595745
JPATrades,578.0,688.0,0.289,0.344,95.82,114.8,0.124,2025-11-12 19:25:00 UTC,2025-11-12,14:17:38 EST,0.0,13418.08,"",0.52,20,0.1,110.0,0.0,0.0,2025-11-12 685 CALL,single,"","",110.0,0.19031142,2025-11-12,10:34:00 EST,"",,,,-140.5,342.5,0.105,0.525,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,20.0,32.11678832
JPATrades,407.0,361.0,4.07,3.61,,0.4,4.074,2025-11-12 15:12:00 UTC,2025-11-12,16:09:48 EST,0.0,23244.93,"",4.07,2,3.61,-46.0,0.0,0.0,2025-11-14 622 CALL,single,"","",-46.0,-0.11302211,2025-11-12,09:42:23 EST,"",,,,-133.4,0.4,2.736,4.074,,,false,"","",long,Loss,"",QQQ,,,0.0,0.0,"",,1.0,-34.48275862
JPATrades,261.0,246.0,2.61,2.46,,22.0,2.83,2025-11-13 15:51:00 UTC,2025-11-13,10:23:16 EST,0.0,101.954,"",2.61,2,2.46,-15.0,0.0,0.0,2025-11-14 387 CALL,single,"","",-15.0,-0.05747126,2025-11-13,10:21:34 EST,"",,,,-21.0,0.0,2.4,2.61,,,false,"","",long,Loss,"",GLD,,,0.0,0.0,"",,1.0,-71.42857143
JPATrades,620.0,5.0,1.24,0.01,,,,,2025-11-13,15:45:16 EST,0.0,18130.979,"",1.24,2,0.01,-615.0,0.0,0.0,2025-11-13 615 CALL,single,"","",-615.0,-0.99193548,2025-11-13,10:43:05 EST,"",,,,-615.0,0.0,0.01,0.856,,,false,"","",long,Loss,"",QQQ,,,0.0,0.0,"",,5.0,-100.0
JPATrades,2308.8,73.2,3.848,0.122,,,,,2025-11-17,14:57:32 EST,0.0,362602.155,"",4.47,5,0.13,-2236.0,0.0,0.0,2025-11-19 682 CALL,single,"","",-2236.0,-0.96838458,2025-11-13,10:14:10 EST,"",,,,-2237.5,0.0,0.115,2.3,,,false,"","",long,Loss,"",SPY,,,0.0,0.0,"",,6.0,-99.93296089
JPATrades,1100.0,7.0,11.0,0.07,,55.0,11.55,2025-10-31 04:00:00 UTC,2025-11-17,14:57:53 EST,0.0,1568403.622,"",11.0,2,0.07,-1093.0,0.0,0.0,2025-11-21 800 PUT,single,"","",-1093.0,-0.99363636,2025-10-30,12:17:49 EDT,"",,,,-1096.0,55.0,0.04,11.55,,,false,"","",short,Loss,"",LLY,,,0.0,0.0,"",,1.0,-99.72627737
JPATrades,86.8,45.8,0.434,0.229,,2.481655,0.4467,2025-10-30 04:00:00 UTC,2025-11-17,14:58:16 EST,0.0,1810269.277,"",0.488,3,0.2291,-41.038345,0.0,0.0,GPUS,stock,"","",-41.068345,-0.47265655,2025-10-27,17:07:07 EDT,"",,,,-41.858345,51.121655,0.225,0.6899,,,false,"","",long,Loss,"",GPUS,,,0.03,0.0,"",,200.0,-98.04101189
JPATrades,1000.0,15.0,10.0,0.15,,930.0,19.3,2025-11-05 05:00:00 UTC,2025-11-17,14:59:10 EST,0.0,2440225.481,"",10.0,2,0.15,-985.0,0.0,0.0,2025-11-21 60 CALL,single,"","",-985.0,-0.985,2025-10-20,10:08:45 EDT,"",,,,-987.0,930.0,0.13,19.3,,,false,"","",long,Loss,"",IREN,,,0.0,0.0,"",,1.0,-99.79736575
JPATrades,555.0,31.0,5.55,0.31,,30.0,5.85,2025-10-28 04:00:00 UTC,2025-11-17,14:59:45 EST,0.0,1836769.143,"",5.55,2,0.31,-524.0,0.0,0.0,2025-12-19 65 CALL,single,"","",-524.0,-0.94414414,2025-10-27,09:46:56 EDT,"",,,,-525.0,30.0,0.3,5.85,,,false,"","",long,Loss,"",BMNR,,,0.0,0.0,"",,1.0,-99.80952381
JPATrades,207.0,190.0,2.07,1.9,,8.0,2.15,2025-11-14 19:00:00 UTC,2025-11-17,15:00:06 EST,0.0,273928.928,"",2.07,2,1.9,-17.0,0.0,0.0,2026-01-21 20 PUT,single,"","",-17.0,-0.0821256,2025-11-14,10:54:37 EST,"",,,,-17.3,8.0,1.897,2.15,,,false,"","",short,Loss,"",VIX,,,0.0,0.0,"",,1.0,-98.26589595
JPATrades,1296.0,402.0,0.648,0.201,,,,,2025-11-17,15:00:17 EST,0.0,5709069.586,"",0.7,23,0.21,-894.0,0.0,0.0,2026-01-16 6 CALL,single,"","",-894.0,-0.68981481,2025-09-12,14:09:07 EDT,"",,,,-896.0,218.0,0.2,1.2,,,false,"","",long,Loss,"",GRAB,,,0.0,0.0,"",,20.0,-99.77678571
JPATrades,261.0,243.0,1.305,1.215,,,,,2025-11-18,15:59:42 EST,0.0,14806.59,"",1.6,4,1.23,-18.0,0.0,0.0,2025-11-19 653 PUT,single,"","",-18.0,-0.06896552,2025-11-18,11:52:56 EST,"",,,,-87.2,17.2,0.586,2.391,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,2.0,-20.64220183
JPATrades,195.0,152.0,1.95,1.52,,,,,2025-11-19,11:26:13 EST,0.0,1252.134,"",1.95,2,1.52,-43.0,0.0,0.0,2025-11-20 669 CALL,single,"","",-43.0,-0.22051282,2025-11-19,11:05:21 EST,"",,,,-43.3,0.0,1.517,1.909,,,false,"","",long,Loss,"",SPY,,,0.0,0.0,"",,1.0,-99.30715935
JPATrades,53.0,73.0,0.53,0.73,1.43,1399.5,14.525,2025-11-20 17:32:00 UTC,2025-11-20,10:57:40 EST,0.0,1490.385,"",0.53,2,0.73,20.0,0.0,0.0,2025-11-20 670 PUT,single,"","",20.0,0.37735849,2025-11-20,10:32:50 EST,"",,,,-9.8,29.8,0.432,0.828,,,false,"","",short,Win,"",SPY,,,0.0,0.0,"",,1.0,67.11409396
JPATrades,140.0,229.0,1.4,2.29,6.55,1358.7,14.987,2025-11-20 17:32:00 UTC,2025-11-20,11:00:38 EST,0.0,1718.051,"",1.4,2,2.29,89.0,0.0,0.0,2025-11-21 670 PUT,single,"","",89.0,0.63571429,2025-11-20,10:32:00 EST,"",,,,-8.1,97.0,1.319,2.37,,,false,"","",short,Win,"",SPY,,,0.0,0.0,"",,1.0,91.75257732
JPATrades,727.0,703.0,7.27,7.03,,53.1,7.801,2025-11-20 14:00:00 UTC,2025-11-20,12:19:06 EST,0.0,181402.969,"",7.27,2,7.03,-24.0,0.0,0.0,2025-11-21 660 PUT,single,"","",-24.0,-0.03301238,2025-11-18,09:55:43 EST,"",,,,-691.2,53.1,0.358,7.801,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,1.0,-3.47222222
JPATrades,78.0,152.0,0.78,1.52,63.63,116.3,1.943,2025-11-21 15:00:00 UTC,2025-11-21,10:36:17 EST,0.0,67667.328,"",0.78,2,1.52,74.0,0.0,0.0,2025-11-21 172 PUT,single,"","",74.0,0.94871795,2025-11-20,15:48:30 EST,"",,,,-57.7,116.3,0.203,1.943,,,false,"","",short,Win,"",NVDA,,,0.0,0.0,"",,1.0,63.62854686
JPATrades,390.0,14.0,1.95,0.07,,35.6,2.128,2025-11-21 18:14:00 UTC,2025-11-21,15:45:27 EST,0.0,14287.736,"",2.3,3,0.07,-376.0,0.0,0.0,2025-11-21 657 PUT,single,"","",-376.0,-0.96410256,2025-11-21,11:47:19 EST,"",,,,-382.18,35.6,0.0391,2.128,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,2.0,-98.38296091
JPATrades,165.0,70.0,1.65,0.7,,,,,2025-11-24,10:14:02 EST,0.0,1335.599,"",1.65,2,0.7,-95.0,0.0,0.0,2025-11-24 660 PUT,single,"","",-95.0,-0.57575758,2025-11-24,09:51:47 EST,"",,,,-107.7,0.0,0.573,1.423,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,1.0,-88.20798514
JPATrades,644.0,146.0,6.44,1.46,,,,,2025-11-24,10:15:15 EST,0.0,255490.326,"",6.44,2,1.46,-498.0,0.0,0.0,2025-11-28 650 PUT,single,"","",-498.0,-0.77329193,2025-11-21,11:17:05 EST,"",,,,-535.1,0.0,1.089,3.93,,,false,"","",short,Loss,"",SPY,,,0.0,0.0,"",,1.0,-93.0667165
JPATrades,211.0,249.0,2.11,2.49,91.57,41.5,2.525,2025-11-24 15:46:00 UTC,2025-11-24,10:47:15 EST,0.0,1828.422,"",2.11,2,2.49,38.0,0.0,0.0,2025-11-25 668 CALL,single,"","",38.0,0.18009479,2025-11-24,10:16:47 EST,"",,,,-41.1,42.4,1.699,2.534,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,1.0,89.62264151
JPATrades,496.0,706.0,1.24,1.765,48.72,431.0,4.01,2025-11-25 20:25:00 UTC,2025-11-25,09:57:28 EST,0.0,469.573,"",1.24,5,1.8,210.0,0.0,0.0,2025-11-28 242 CALL,single,"","",210.0,0.4233871,2025-11-25,09:49:38 EST,"",,,,-12.0,210.0,1.21,1.82,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,4.0,100.0
JPATrades,259.0,294.7,0.37,0.421,60.2,59.8,0.529,2025-11-26 18:08:00 UTC,2025-11-26,11:32:22 EST,0.0,6366.264,"",0.37,6,0.41,36.0,0.0,0.0,2025-12-01 250 CALL,single,"","",36.0,0.13899614,2025-11-26,09:46:16 EST,"",,,,-59.2,57.6,0.222,0.469,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,7.0,62.5
JPATrades,964.0,1293.0,1.928,2.586,89.31,368.4,2.894,2025-11-26 16:51:00 UTC,2025-11-26,13:22:39 EST,0.0,13793.17,"",2.16,8,2.5,329.0,0.0,0.0,2025-11-28 615 CALL,single,"","",329.0,0.34128631,2025-11-26,09:32:45 EST,"",,,,-386.5,478.6,1.028,3.122,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,5.0,68.74216465
JPATrades,24.0,4.0,0.12,0.02,,2651.8,13.379,2025-11-28 14:00:00 UTC,2025-11-28,10:31:50 EST,0.0,162337.948,"",0.12,3,0.02,-20.0,0.0,0.0,2025-11-28 300 CALL,single,"","",-20.0,-0.83333333,2025-11-26,13:26:12 EST,"",,,,-10.5,1325.9,0.015,13.379,,,false,"","",long,Loss,"",COIN,,,0.0,0.0,"",,2.0,-190.47619048
JPATrades,1310.0,1416.0,2.62,2.832,112.89,93.9,2.739,2025-11-28 18:08:00 UTC,2025-11-28,12:58:29 EST,0.0,11031.164,"",2.62,5,2.86,106.0,0.0,0.0,2025-12-03 684 CALL,single,"","",106.0,0.08091603,2025-11-28,09:54:38 EST,"",,,,-84.5,130.2,2.291,2.966,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,5.0,81.41321045
JPATrades,1344.0,1526.7,1.92,2.181,108.73,168.3,2.093,2025-12-01 15:20:00 UTC,2025-12-01,09:51:15 EST,0.0,853.788,"",1.92,7,2.24,183.0,-119.0,0.0,2025-12-05 247 CALL,single,range,"",183.0,0.13616071,2025-12-01,09:37:01 EST,"",,,,-57.4,208.0,1.81,2.355,1.53781513,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",4.0,7.0,87.98076923
JPATrades,117.0,130.0,1.17,1.3,72.22,18.0,1.35,2025-12-01 15:30:00 UTC,2025-12-01,10:42:47 EST,0.0,2555.98,"",1.17,2,1.3,13.0,-7.0,0.0,2025-12-12 94 CALL,single,"","",13.0,0.11111111,2025-12-01,10:00:11 EST,profitable scale-out,,,,-5.0,18.0,1.12,1.35,1.85714286,,true,"chip, tech","",long,Win,"",NVDL,,,0.0,0.0,"callout, day trade",3.0,1.0,72.22222222
JPATrades,156.0,156.0,0.13,0.13,,30.0,0.155,2025-12-01 15:56:00 UTC,2025-12-01,10:53:09 EST,0.0,3046.99,blind faith,0.26,5,0.13,0.0,0.0,0.0,2025-12-01 685 CALL,single,"range, bullish trend","averaged down, low risk-reward, no plan",0.0,0.0,2025-12-01,10:02:22 EST,missed runner,,,,-90.0,18.0,0.055,0.211,,,true,"","",long,BE,"",SPY,,,0.0,0.0,callout,2.0,12.0,0.0
JPATrades,1240.0,1555.2,3.1,3.888,88.73,355.0,4.5,2025-12-02 20:07:00 UTC,2025-12-02,09:38:56 EST,0.0,240.497,"calm & disciplined, confident",3.1,4,4.1,315.0,-240.0,0.0,2025-12-05 360 CALL,single,bullish trend,"late entry, rigid tp exit",315.0,0.25403226,2025-12-02,09:34:56 EST,"profitable scale-out, missed runner",,,,0.0,315.0,3.1,4.1,1.3125,,true,chip,breakout,long,Win,"",SMH,,,0.0,0.0,"etf, high conviction, day trade",4.0,4.0,100.0
JPATrades,36.0,41.0,0.36,0.41,62.5,8.0,0.44,2025-12-02 15:30:00 UTC,2025-12-02,10:02:20 EST,0.0,94.263,fear of reversal,0.36,2,0.41,5.0,0.0,0.0,2025-12-02 685 CALL,single,"bullish trend, range",no plan,5.0,0.13888889,2025-12-02,10:00:46 EST,"profitable scale-out, acknowledged mistake quickly",,,,-2.0,6.0,0.34,0.42,,,true,"","",long,Win,"",SPY,,,0.0,0.0,"day trade, callout",3.0,1.0,83.33333333
JPATrades,291.0,330.0,2.91,3.3,39.0,100.0,3.995,2025-12-02 17:29:00 UTC,2025-12-02,11:57:01 EST,0.0,1623.613,"fear of reversal, trigger happy",2.91,2,3.3,39.0,-21.0,0.0,2025-12-05 682 CALL,single,"range, bullish trend",sold early,39.0,0.13402062,2025-12-02,11:29:58 EST,missed runner,,,,-18.6,48.1,2.724,3.391,1.85714286,,true,"","",long,Win,"",SPY,,,0.0,0.0,"etf, day trade",3.5,1.0,81.08108108
JPATrades,1122.0,1209.0,3.74,4.03,55.24,157.5,4.265,2025-12-03 15:33:00 UTC,2025-12-03,10:03:41 EST,0.0,1825.416,"blind faith, confident, overconfident, trigger happy",3.74,2,4.03,87.0,-132.0,0.0,2025-12-08 682 CALL,single,"bullish trend, range",low risk-reward,87.0,0.07754011,2025-12-03,09:33:16 EST,missed runner,,,,-204.9,100.5,3.057,4.075,0.65909091,,true,"","",long,Win,"",SPY,,,0.0,0.0,"callout, day trade, etf",1.0,3.0,86.56716418
